name,id,key,potid,potkey,units,atom_style,allsymbols,pair_style,status,symbols,elements,artifacts,comments,dois
2017--Kim-Y-K--Ni-Al-Ti--LAMMPS--ipr1,2017--Kim-Y-K--Ni-Al-Ti--LAMMPS--ipr1,c328836b-96ce-4cd9-b0d8-865065cc7f9d,2017--Kim-Y-K-Kim-H-K-Jung-W-S-Lee-B-J--Ni-Al-Ti,a1c7c111-2e92-4116-a108-73d9705b7ded,metal,atomic,False,meam,active,"['Ni', 'Al', 'Ti']","['Ni', 'Al', 'Ti']","[{'filename': 'NiAlTi.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Kim-Y-K-Kim-H-K-Jung-W-S-Lee-B-J--Ni-Al-Ti/1/NiAlTi.meam'}, {'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Kim-Y-K-Kim-H-K-Jung-W-S-Lee-B-J--Ni-Al-Ti/1/library.meam'}]","Potential 2017--Kim-Y-K--Ni-Al-Ti--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Kim-Y-K-Kim-H-K-Jung-W-S-Lee-B-J--Ni-Al-Ti/2017--Kim-Y-K--Ni-Al-Ti--LAMMPS--ipr1.html
",['10.1016/j.commatsci.2017.08.002']
2017--Kim-Y-K--Ni-Ti--LAMMPS--ipr1,2017--Kim-Y-K--Ni-Ti--LAMMPS--ipr1,7821cf4f-472c-44f1-8d26-c77bb278be8c,2017--Kim-Y-K-Kim-H-K-Jung-W-S-Lee-B-J--Ni-Ti,03c0aa14-e3b1-4379-ac72-8a6f244b0236,metal,atomic,False,meam,active,"['Ni', 'Ti']","['Ni', 'Ti']","[{'filename': 'NiTi.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Kim-Y-K-Kim-H-K-Jung-W-S-Lee-B-J--Ni-Ti/1/NiTi.meam'}, {'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Kim-Y-K-Kim-H-K-Jung-W-S-Lee-B-J--Ni-Ti/1/library.meam'}]","Potential 2017--Kim-Y-K--Ni-Ti--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Kim-Y-K-Kim-H-K-Jung-W-S-Lee-B-J--Ni-Ti/2017--Kim-Y-K--Ni-Ti--LAMMPS--ipr1.html
",['10.1016/j.commatsci.2017.08.002']
2017--Los-J-H--B-N--LAMMPS--ipr1,2017--Los-J-H--B-N--LAMMPS--ipr1,19c66fc5-858c-4027-bb3c-feae215bf618,2017--Los-J-H-Kroes-J-M-H-Albe-K-et-al--B-N,f416dd7d-6d20-4cbd-9ef9-25d6ac27fa9a,metal,atomic,True,extep,active,"['B', 'N']","['B', 'N']","[{'filename': 'BN.extep', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Los-J-H-Kroes-J-M-H-Albe-K-et-al--B-N/1/BN.extep'}]","Potential 2017--Los-J-H--B-N--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Los-J-H-Kroes-J-M-H-Albe-K-et-al--B-N/2017--Los-J-H--B-N--LAMMPS--ipr1.html
",['10.1103/physrevb.96.184108']
2017--Mahdizadeh-S-J--Ge--LAMMPS--ipr1,2017--Mahdizadeh-S-J--Ge--LAMMPS--ipr1,e0ee48bf-642c-49fb-a0ef-ea8283d1d5e2,2017--Mahdizadeh-S-J-Akhlamadi-G--Ge,c37d42e0-1455-4e73-a862-6547a82d99a4,metal,atomic,False,tersoff,active,['Ge'],['Ge'],"[{'filename': 'Ge.tersoff', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Mahdizadeh-S-J-Akhlamadi-G--Ge/1/Ge.tersoff'}]","Potential 2017--Mahdizadeh-S-J--Ge--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Mahdizadeh-S-J-Akhlamadi-G--Ge/2017--Mahdizadeh-S-J--Ge--LAMMPS--ipr1.html
",['10.1016/j.jmgm.2016.11.009']
2017--Maisel-S-B--V-Ni-Ti--LAMMPS--ipr1,2017--Maisel-S-B--V-Ni-Ti--LAMMPS--ipr1,3b1fa0b6-e1bc-45a5-a7a1-97db42e5dad8,2017--Maisel-S-B-Ko-W-S-Zhang-J-L-et-al--V-Ni-Ti,a24dc04d-afe4-4d8b-a2e5-8202e1c073c4,metal,atomic,False,meam,active,"['V', 'Ni', 'Ti']","['V', 'Ni', 'Ti']","[{'filename': 'VNiTi.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Maisel-S-B-Ko-W-S-Zhang-J-L-et-al--V-Ni-Ti/1/VNiTi.meam'}, {'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Maisel-S-B-Ko-W-S-Zhang-J-L-et-al--V-Ni-Ti/1/library.meam'}]","Potential 2017--Maisel-S-B--V-Ni-Ti--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Maisel-S-B-Ko-W-S-Zhang-J-L-et-al--V-Ni-Ti/2017--Maisel-S-B--V-Ni-Ti--LAMMPS--ipr1.html
",['10.1103/physrevmaterials.1.033610']
2017--OBrien-C-J--Pt-Au--LAMMPS--ipr1,2017--OBrien-C-J--Pt-Au--LAMMPS--ipr1,d8796b09-6939-4707-b44b-c8036fd2fddc,2017--OBrien-C-J-Barr-C-M-Price-P-M-et-al--Pt-Au,702f778d-fe20-45b2-8494-910be7453f48,metal,atomic,False,eam/alloy,active,"['Pt', 'Au']","['Pt', 'Au']","[{'filename': 'PtAu.eam.alloy', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--OBrien-C-J-Barr-C-M-Price-P-M-et-al--Pt-Au/1/PtAu.eam.alloy'}, {'filename': 'OBrien-SI.pdf', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--OBrien-C-J-Barr-C-M-Price-P-M-et-al--Pt-Au/1/OBrien-SI.pdf'}]","Potential 2017--OBrien-C-J--Pt-Au--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--OBrien-C-J-Barr-C-M-Price-P-M-et-al--Pt-Au/2017--OBrien-C-J--Pt-Au--LAMMPS--ipr1.html
",['10.1007/s10853-017-1706-1']
2017--Purja-Pun-G-P--Au--LAMMPS--ipr1,2017--Purja-Pun-G-P--Au--LAMMPS--ipr1,8bfd0a48-8558-46f9-9d20-cd9e92cb83ae,2017--Purja-Pun-G-P--Au,ef908258-25d1-439e-8223-3bf4df924ed0,metal,atomic,False,eam/alloy,active,['Au'],['Au'],"[{'filename': 'Au_GLJ10_3.eam.alloy', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Purja-Pun-G-P--Au/1/Au_GLJ10_3.eam.alloy'}]","Potential 2017--Purja-Pun-G-P--Au--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Purja-Pun-G-P--Au/2017--Purja-Pun-G-P--Au--LAMMPS--ipr1.html
",[]
2017--Purja-Pun-G-P--Si--LAMMPS--ipr1,2017--Purja-Pun-G-P--Si--LAMMPS--ipr1,14ea91be-a501-4e1e-ac31-83849075aa47,2017--Purja-Pun-G-P-Mishin-Y--Si,698e838d-de9d-4912-bc4f-d78e8e0c66b5,metal,atomic,False,tersoff/mod/c,active,['Si'],['Si'],"[{'filename': 'Si.tersoff.modc', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Purja-Pun-G-P-Mishin-Y--Si/1/Si.tersoff.modc'}]","Potential 2017--Purja-Pun-G-P--Si--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Purja-Pun-G-P-Mishin-Y--Si/2017--Purja-Pun-G-P--Si--LAMMPS--ipr1.html
",['10.1103/physrevb.95.224103']
2017--Smirnova-D-E--Zr-Nb--LAMMPS--ipr1,2017--Smirnova-D-E--Zr-Nb--LAMMPS--ipr1,0aa503db-7ba0-429c-b0d6-e212438c124b,2017--Smirnova-D-E-Starikov-S-V--Zr-Nb,c571702e-8d42-433b-8678-c48b1868178d,metal,atomic,False,adp,active,"['Zr', 'Nb']","['Zr', 'Nb']","[{'filename': 'Zr_Nb.adp.txt', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Smirnova-D-E-Starikov-S-V--Zr-Nb/1/Zr_Nb.adp.txt'}]","Potential 2017--Smirnova-D-E--Zr-Nb--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Smirnova-D-E-Starikov-S-V--Zr-Nb/2017--Smirnova-D-E--Zr-Nb--LAMMPS--ipr1.html
",['10.1016/j.commatsci.2016.12.016']
2017--Wang-P--TWIP--LAMMPS--ipr1,2017--Wang-P--TWIP--LAMMPS--ipr1,c6bbc01f-77ce-488e-8997-3a7b6e9c9f99,2017--Wang-P-Xu-S-Liu-J-et-al--TWIP,4a8890c8-1ff4-4346-bdd7-72250e853a56,metal,atomic,False,eam/fs,superseded,['Fe'],['Fe'],"[{'filename': 'Fe.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Wang-P-Xu-S-Liu-J-et-al--TWIP/1/Fe.eam.fs'}]",,[]
2017--Wang-P--TWIP--LAMMPS--ipr2,2017--Wang-P--TWIP--LAMMPS--ipr2,04b89a63-a16a-4e89-89e7-dee386bf0a5b,2017--Wang-P-Xu-S-Liu-J-et-al--TWIP,4a8890c8-1ff4-4346-bdd7-72250e853a56,metal,atomic,False,eam/fs,active,['meta_TWIP'],['meta_TWIP'],"[{'filename': 'TWIP.eam.fs', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Wang-P-Xu-S-Liu-J-et-al--TWIP/2/TWIP.eam.fs'}]","Potential 2017--Wang-P--TWIP--LAMMPS--ipr2 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Wang-P-Xu-S-Liu-J-et-al--TWIP/2017--Wang-P--TWIP--LAMMPS--ipr2.html
",['10.1016/j.jmps.2016.09.008']
2017--Wu-C--Ni-Cr--LAMMPS--ipr1,2017--Wu-C--Ni-Cr--LAMMPS--ipr1,eee195be-4fb1-4673-a2a9-c8c8060c555a,2017--Wu-C-Lee-B-J-Su-X--Ni-Cr,9aca9e91-3024-487c-afb5-032816e5033b,metal,atomic,False,meam,active,"['Ni', 'Cr']","['Ni', 'Cr']","[{'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Wu-C-Lee-B-J-Su-X--Ni-Cr/1/library.meam'}, {'filename': 'NiCr.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Wu-C-Lee-B-J-Su-X--Ni-Cr/1/NiCr.meam'}]","Potential 2017--Wu-C--Ni-Cr--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Wu-C-Lee-B-J-Su-X--Ni-Cr/2017--Wu-C--Ni-Cr--LAMMPS--ipr1.html
",['10.1016/j.calphad.2017.03.007']
2017--Wu-C--Ni-Cr-Fe--LAMMPS--ipr1,2017--Wu-C--Ni-Cr-Fe--LAMMPS--ipr1,4126a49f-5d28-498d-8b4b-db4ef8587d2d,2017--Wu-C-Lee-B-J-Su-X--Ni-Cr-Fe,db590663-5761-47a8-9788-e3659e8d037e,metal,atomic,False,meam,active,"['Ni', 'Cr', 'Fe']","['Ni', 'Cr', 'Fe']","[{'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Wu-C-Lee-B-J-Su-X--Ni-Cr-Fe/1/library.meam'}, {'filename': 'NiCrFe.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Wu-C-Lee-B-J-Su-X--Ni-Cr-Fe/1/NiCrFe.meam'}]","Potential 2017--Wu-C--Ni-Cr-Fe--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Wu-C-Lee-B-J-Su-X--Ni-Cr-Fe/2017--Wu-C--Ni-Cr-Fe--LAMMPS--ipr1.html
",['10.1016/j.calphad.2017.03.007']
2017--Wu-C--Ni-Fe--LAMMPS--ipr1,2017--Wu-C--Ni-Fe--LAMMPS--ipr1,ad8ae343-5bcc-48a7-ba44-47b19e7df108,2017--Wu-C-Lee-B-J-Su-X--Ni-Fe,45d1666b-6050-4d88-b9d0-12340efba84f,metal,atomic,False,meam,active,"['Ni', 'Fe']","['Ni', 'Fe']","[{'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Wu-C-Lee-B-J-Su-X--Ni-Fe/1/library.meam'}, {'filename': 'NiFe.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Wu-C-Lee-B-J-Su-X--Ni-Fe/1/NiFe.meam'}]","Potential 2017--Wu-C--Ni-Fe--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Wu-C-Lee-B-J-Su-X--Ni-Fe/2017--Wu-C--Ni-Fe--LAMMPS--ipr1.html
",['10.1016/j.calphad.2017.03.007']
2017--Zhou-X-W--In-Ga-N--LAMMPS--ipr1,2017--Zhou-X-W--In-Ga-N--LAMMPS--ipr1,f4fb9bd7-3199-4861-9a05-6f2e9013b63e,2017--Zhou-X-W-Jones-R-E-Chu-K--In-Ga-N,f4c3e281-bafc-4d23-9571-a796d8b1053f,metal,atomic,True,polymorphic,active,"['In', 'Ga', 'N']","['In', 'Ga', 'N']","[{'filename': 'InGaN.psw', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2017--Zhou-X-W-Jones-R-E-Chu-K--In-Ga-N/1/InGaN.psw'}]","Potential 2017--Zhou-X-W--In-Ga-N--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Zhou-X-W-Jones-R-E-Chu-K--In-Ga-N/2017--Zhou-X-W--In-Ga-N--LAMMPS--ipr1.html
",['10.1063/1.5001339']
2018--Byggmastar-J--Be-O--LAMMPS--ipr1,2018--Byggmastar-J--Be-O--LAMMPS--ipr1,9c6b46e1-e953-4cb9-a469-07383eff613e,2018--Byggmastar-J-Hodille-E-A-Ferro-Y-Nordlund-K--Be-O,46322ac0-7204-44ca-91c1-88c5b6bc657c,metal,atomic,False,tersoff/zbl,active,"['Be', 'O']","['Be', 'O']","[{'filename': 'Be-O.tersoff.zbl', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Byggmastar-J-Hodille-E-A-Ferro-Y-Nordlund-K--Be-O/1/Be-O.tersoff.zbl'}]","Potential 2018--Byggmastar-J--Be-O--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Byggmastar-J-Hodille-E-A-Ferro-Y-Nordlund-K--Be-O/2018--Byggmastar-J--Be-O--LAMMPS--ipr1.html
",['10.1088/1361-648x/aaafb3']
2018--Choi-W-M--Co-Ni-Cr-Fe-Mn--LAMMPS--ipr1,2018--Choi-W-M--Co-Ni-Cr-Fe-Mn--LAMMPS--ipr1,35bf7953-3cf3-48fb-8d12-78e47c5ae705,2018--Choi-W-M-Jo-Y-H-Sohn-S-S-et-al--Co-Ni-Cr-Fe-Mn,c0d65a51-bcd2-44b8-9053-89f93790fe06,metal,atomic,False,meam,active,"['Co', 'Ni', 'Cr', 'Fe', 'Mn']","['Co', 'Ni', 'Cr', 'Fe', 'Mn']","[{'filename': 'CoNiCrFeMn.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Choi-W-M-Jo-Y-H-Sohn-S-S-et-al--Co-Ni-Cr-Fe-Mn/1/CoNiCrFeMn.meam'}, {'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Choi-W-M-Jo-Y-H-Sohn-S-S-et-al--Co-Ni-Cr-Fe-Mn/1/library.meam'}]","Potential 2018--Choi-W-M--Co-Ni-Cr-Fe-Mn--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Choi-W-M-Jo-Y-H-Sohn-S-S-et-al--Co-Ni-Cr-Fe-Mn/2018--Choi-W-M--Co-Ni-Cr-Fe-Mn--LAMMPS--ipr1.html
",['10.1038/s41524-017-0060-9']
2018--Dickel-D-E--Mg-Al-Zn--LAMMPS--ipr1,2018--Dickel-D-E--Mg-Al-Zn--LAMMPS--ipr1,62a85d17-508a-406f-aedb-710902e55dd4,2018--Dickel-D-E-Baskes-M-I-Aslam-I-Barrett-C-D--Mg-Al-Zn,826e0c49-18e9-4e72-a526-aae0ff30d20d,metal,atomic,False,meam,active,"['Mg', 'Al', 'Zn']","['Mg', 'Al', 'Zn']","[{'filename': 'MgAlZn.library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Dickel-D-E-Baskes-M-I-Aslam-I-Barrett-C-D--Mg-Al-Zn/1/MgAlZn.library.meam'}, {'filename': 'MgAlZn.parameter.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Dickel-D-E-Baskes-M-I-Aslam-I-Barrett-C-D--Mg-Al-Zn/1/MgAlZn.parameter.meam'}]","Potential 2018--Dickel-D-E--Mg-Al-Zn--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Dickel-D-E-Baskes-M-I-Aslam-I-Barrett-C-D--Mg-Al-Zn/2018--Dickel-D-E--Mg-Al-Zn--LAMMPS--ipr1.html
",['10.1088/1361-651x/aabaad']
2018--Etesami-S-A--Cu--LAMMPS--ipr1,2018--Etesami-S-A--Cu--LAMMPS--ipr1,52faed47-018b-4f62-aea6-16522367bcd5,2018--Etesami-S-A-Asadi-E--Cu,080d6165-e0be-45b5-8228-4eac51e7b78d,metal,atomic,False,meam,active,['Cu'],['Cu'],"[{'filename': 'Cu.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Etesami-S-A-Asadi-E--Cu/1/Cu.meam'}, {'filename': 'library.Cu.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Etesami-S-A-Asadi-E--Cu/1/library.Cu.meam'}]","Potential 2018--Etesami-S-A--Cu--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Etesami-S-A-Asadi-E--Cu/2018--Etesami-S-A--Cu--LAMMPS--ipr1.html
",['10.1016/j.jpcs.2017.09.001']
2018--Etesami-S-A--Fe--LAMMPS--ipr1,2018--Etesami-S-A--Fe--LAMMPS--ipr1,5796a72b-bcf4-4dd4-a0f3-ee5f462b7f7c,2018--Etesami-S-A-Asadi-E--Fe,6c0f6df2-88e4-451b-833e-b9a0d3ccdc34,metal,atomic,False,meam,active,['Fe'],['Fe'],"[{'filename': 'Fe.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Etesami-S-A-Asadi-E--Fe/1/Fe.meam'}, {'filename': 'library.Fe.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Etesami-S-A-Asadi-E--Fe/1/library.Fe.meam'}]","Potential 2018--Etesami-S-A--Fe--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Etesami-S-A-Asadi-E--Fe/2018--Etesami-S-A--Fe--LAMMPS--ipr1.html
",['10.1016/j.jpcs.2017.09.001']
2018--Etesami-S-A--Ni--LAMMPS--ipr1,2018--Etesami-S-A--Ni--LAMMPS--ipr1,068259bd-61b9-4efb-8833-63756a294046,2018--Etesami-S-A-Asadi-E--Ni,f69c42dc-75b2-4a1b-abf0-bab1a0e9c778,metal,atomic,False,meam,active,['Ni'],['Ni'],"[{'filename': 'Ni.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Etesami-S-A-Asadi-E--Ni/1/Ni.meam'}, {'filename': 'library.Ni.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Etesami-S-A-Asadi-E--Ni/1/library.Ni.meam'}]","Potential 2018--Etesami-S-A--Ni--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Etesami-S-A-Asadi-E--Ni/2018--Etesami-S-A--Ni--LAMMPS--ipr1.html
",['10.1016/j.jpcs.2017.09.001']
2018--Etesami-S-A--Pb-Sn--LAMMPS--ipr1,2018--Etesami-S-A--Pb-Sn--LAMMPS--ipr1,912cd0e2-8060-4859-a1fd-be62f67d7a80,2018--Etesami-S-A-Baskes-M-I-Laradji-M-Asadi-E--Pb-Sn,7fda11d2-b6e8-4ffa-9083-fdb702cc5fab,metal,atomic,False,meam,active,"['Pb', 'Sn']","['Pb', 'Sn']","[{'filename': 'library.PbSn.Memphis.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Etesami-S-A-Baskes-M-I-Laradji-M-Asadi-E--Pb-Sn/1/library.PbSn.Memphis.meam'}, {'filename': 'PbSn.Memphis.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Etesami-S-A-Baskes-M-I-Laradji-M-Asadi-E--Pb-Sn/1/PbSn.Memphis.meam'}]","Potential 2018--Etesami-S-A--Pb-Sn--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Etesami-S-A-Baskes-M-I-Laradji-M-Asadi-E--Pb-Sn/2018--Etesami-S-A--Pb-Sn--LAMMPS--ipr1.html
",['10.1016/j.actamat.2018.09.036']
2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr1,2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr1,a1ead210-13f2-4c1e-8c02-4293e8ad0f97,2018--Farkas-D-Caro-A--Fe-Ni-Cr-Co-Cu,78392771-83e9-491c-bf4c-39175befd072,metal,atomic,False,eam/alloy,superseded,"['Fe', 'Ni', 'Cr', 'Co', 'Cu']","['Fe', 'Ni', 'Cr', 'Co', 'Cu']","[{'filename': 'FeNiCrCoCu-heamix.eam.alloy', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Farkas-D-Caro-A--Fe-Ni-Cr-Co-Cu/1/FeNiCrCoCu-heamix.eam.alloy'}]",,[]
2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr2,2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr2,ffc7b5b2-8c0a-4c80-a576-6345050944b5,2018--Farkas-D-Caro-A--Fe-Ni-Cr-Co-Cu,78392771-83e9-491c-bf4c-39175befd072,metal,atomic,False,eam/alloy,active,"['Fe', 'Ni', 'Cr', 'Co', 'Cu']","['Fe', 'Ni', 'Cr', 'Co', 'Cu']","[{'filename': 'FeNiCrCoCu-heafixed.setfl', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Farkas-D-Caro-A--Fe-Ni-Cr-Co-Cu/2/FeNiCrCoCu-heafixed.setfl'}]","Potential 2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr2 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Farkas-D-Caro-A--Fe-Ni-Cr-Co-Cu/2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr2.html
",['10.1557/jmr.2018.245']
2018--Howells-C-A--Cr--LAMMPS--ipr1,2018--Howells-C-A--Cr--LAMMPS--ipr1,16c5d68c-bf58-41e2-bd1e-22ab7c7436e1,2018--Howells-C-A-Mishin-Y--Cr,c6620af7-cfe4-4086-b9cf-8198d56e1d30,metal,atomic,False,adp,active,['Cr'],['Cr'],"[{'filename': 'Cr.adp.txt', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Howells-C-A-Mishin-Y--Cr/1/Cr.adp.txt'}]","Potential 2018--Howells-C-A--Cr--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Howells-C-A-Mishin-Y--Cr/2018--Howells-C-A--Cr--LAMMPS--ipr1.html
",['10.1088/1361-651x/aae400']
2018--Howells-C-A--Cr-Ni--LAMMPS--ipr1,2018--Howells-C-A--Cr-Ni--LAMMPS--ipr1,0da50c21-0b24-4ed0-be9b-eb9f508217b1,2018--Howells-C-A-Mishin-Y--Cr-Ni,ee6e7c54-fd7d-4459-96ca-5898e93053c6,metal,atomic,False,adp,active,"['Cr', 'Ni']","['Cr', 'Ni']","[{'filename': 'CrNi.adp.txt', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Howells-C-A-Mishin-Y--Cr-Ni/1/CrNi.adp.txt'}]","Potential 2018--Howells-C-A--Cr-Ni--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2018--Howells-C-A-Mishin-Y--Cr-Ni/2018--Howells-C-A--Cr-Ni--LAMMPS--ipr1.html
",['10.1088/1361-651x/aae400']
2018--Jang-H-S--Mg-Nd--LAMMPS--ipr1,2018--Jang-H-S--Mg-Nd--LAMMPS--ipr1,0ecaee7f-c767-4009-8810-a109b8cd02c6,2017--Kim-K-H-Lee-B-J--Mg-Nd,ef94cc00-aa61-4b6c-b68f-87312b6e6bc0,metal,atomic,False,meam,active,"['Mg', 'Nd']","['Mg', 'Nd']","[{'filename': 'MgNd.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jang-H-S-Kim-K-M-Lee-B-J--Mg-Nd/1/MgNd.meam'}, {'filename': 'library.meam', 'label': None, 'url': 'https://www.ctcms.nist.gov/potentials/Download/2018--Jang-H-S-Kim-K-M-Lee-B-J--Mg-Nd/1/library.meam'}]","Potential 2018--Jang-H-S--Mg-Nd--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2017--Kim-K-H-Lee-B-J--Mg-Nd/2018--Jang-H-S--Mg-Nd--LAMMPS--ipr1.html
",['10.1016/j.calphad.2017.03.003']
